Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"342719","1","2016-08-14 03:43:55","3","293","<meaning><meaning-in-context><syntactic-analysis><idiom-meaning><dickens>","1",""
"342724","1","2016-08-14 04:43:46","1","1500","<etymology><quotes>","2",""
"342732","1","2016-08-14 06:05:09","0","427","<word-choice><writing><academia>","1",""
"342734","1","2016-08-14 06:17:59","1","1381","<single-word-requests>","1",""
"342737","1","2016-08-14 07:58:49","5","1534","<meaning>","1","1"
"342738","1","2016-08-14 08:35:53","4","222","<single-word-requests>","2",""
"342745","1","2016-08-14 11:19:47","3","219","<single-word-requests>","3",""
"342749","1","2016-08-14 11:49:55","1","749","<phrases><popular-refrains>","4",""
"342750","1","2016-08-14 11:58:24","1","1697","<single-word-requests><phrase-requests><vocabulary>","2",""
"342755","1","2016-08-14 12:50:52","0","476","<idioms>","1",""
"342760","1","2016-08-14 13:01:46","1","190","<meaning><meaning-in-context><context>","1",""
"342763","1","2016-08-14 13:23:10","-1","9122","<meaning-in-context><prepositions>","1","0"
"342764","1","2016-08-14 13:27:55","3","650","<grammar><tenses><modal-verbs>","2","2"
"342766","1","2016-08-14 13:39:09","1","2717","<meaning><differences><architecture>","1",""
"342771","1","2016-08-14 14:01:09","3","7930","<american-english><punctuation><question-tags>","2",""
"342778","1","2016-08-14 14:55:54","4","7448","<single-word-requests><word-choice>","4","1"
"342785","1","2016-08-14 15:40:39","4","1549","<writing-style>","2","1"
"342788","1","2016-08-14 15:50:33","-1","2717","<nouns>","1",""
"342792","1","2016-08-14 16:27:46","0","328","<meaning>","2",""
"342796","1","2016-08-14 17:29:11","1","169","<single-word-requests><epithet-requests>","1","1"
"342801","1","2016-08-14 19:08:17","20","7236","<word-usage><verbs><prefixes><derivational-morphology><negative-prefixes>","5","2"
"342817","1","2016-08-14 20:20:59","2","129","<commas><comma-splices>","2",""
"342819","1","2016-08-14 20:28:07","3","664","<british-english><slang><history><twentieth-century-language>","2",""
"342822","1","2016-08-14 20:38:39","0","4660","<single-word-requests><terminology><functions>","2",""
"342829","1","2016-08-14 22:05:36","3","1405","<word-usage><verbs><verbing>","2",""
"342834","1","2016-08-14 22:25:42","1","145","<word-usage><legalese><it>","2","1"
"342835","1","2016-08-14 23:09:30","-1","126","<word-usage><modal-verbs>","1",""
"342837","1","2016-08-14 23:59:16","1","8158","<meaning><phrases>","3","1"
"342842","1","2016-08-15 00:32:54","1","7937","<differences>","2","1"
"342849","1","2016-08-15 02:04:16","4","809","<meaning><word-usage><literary-english>","1","2"
"342850","1","2016-08-15 02:18:15","0","99","<subjunctive-mood>","1","1"
"342852","1","2016-08-15 02:45:59","3","311","<meaning-in-context>","1",""
"342858","1","2016-08-15 03:49:57","-1","6078","<word-choice><prepositions><motto>","1",""
"342865","1","2016-08-15 06:07:51","-4","1066","<differences>","2",""
"342874","1","2016-08-15 07:24:25","1","347","<single-word-requests><word-choice><word-usage>","0",""
"342875","1","2016-08-15 08:03:31","-1","3060","<meaning><british-english>","2",""
"342876","1","2016-08-15 08:07:11","1","15893","<verb-agreement>","2",""
"342881","1","2016-08-15 08:48:06","1","2148","<etymology>","2",""
"342883","1","2016-08-15 08:50:19","3","1515","<grammar><commas><em-dash>","1",""
"342885","1","2016-08-15 09:02:52","22","36895","<single-word-requests><idioms>","17","6"
"342887","1","2016-08-15 09:12:29","-2","535","<modal-verbs><can-could>","1",""
"342891","1","2016-08-15 09:37:04","8","2460","<meaning>","4",""
"342901","1","2016-08-15 11:46:17","-2","4426","<differences>","1",""
"342904","1","2016-08-15 11:52:35","1","2261","<single-word-requests><sports>","2",""
"342914","1","2016-08-15 13:11:18","0","578","<grammar><phrases>","2",""
"342924","1","2016-08-15 14:21:20","1","32","<grammar><meaning-in-context>","0",""
"342928","1","2016-08-15 14:47:26","0","683","<grammar>","1",""
"342929","1","2016-08-15 14:59:16","1","32819","<grammar><capitalization>","1",""
"342930","1","2016-08-15 14:59:44","2","773","<single-word-requests>","2",""
"342942","1","2016-08-15 16:51:08","4","284","<grammar><latin>","1",""
"342950","1","2016-08-15 17:28:50","2","1263","<meaning><word-choice><expressions><phrase-requests>","3",""
"342953","1","2016-08-15 17:48:30","5","134","<grammaticality><ellipsis>","1","1"
"342954","1","2016-08-15 17:51:45","0","169","<single-word-requests>","2",""
"342961","1","2016-08-15 18:44:57","2","405","<single-word-requests>","2",""
"342962","1","2016-08-15 18:58:25","0","244","<grammar><nouns>","2","1"
"342964","1","2016-08-15 19:06:19","8","1108","<single-word-requests><meaning-in-context><proper-nouns>","4",""
"342965","1","2016-08-15 19:12:02","30","6443","<meaning><word-order><syntactic-analysis><attachment-ambiguity>","6","2"
"342979","1","2016-08-15 20:18:22","2","182","<single-word-requests>","1",""
"342987","1","2016-08-15 21:32:02","2","2341","<phrase-meaning><idiom-meaning>","3",""
"342988","1","2016-08-15 21:38:18","0","18090","<which-what>","1",""
"342997","1","2016-08-15 22:42:13","3","13530","<word-choice><prepositions>","1","1"
"342999","1","2016-08-15 23:16:39","7","5057","<single-word-requests><word-choice>","6",""
"343006","1","2016-08-16 00:38:33","6","1163","<metaphors>","5","1"
"343014","1","2016-08-16 01:19:36","1","2437","<single-word-requests><phrases><phrase-requests><synonyms>","2",""
"343018","1","2016-08-16 01:56:21","0","938","<science>","6",""
"343031","1","2016-08-16 03:25:55","0","88","<tenses><sequence-of-tenses>","1",""
"343032","1","2016-08-16 03:26:15","6","447","<single-word-requests><terminology>","3",""
"343033","1","2016-08-16 03:46:02","0","497","<grammaticality>","1",""
"343041","1","2016-08-16 05:55:13","1","184","<word-choice>","2",""
"343046","1","2016-08-16 07:56:21","1","304","<grammar><auxiliary-verbs>","2",""
"343053","1","2016-08-16 09:03:43","3","856","<grammatical-number><attributive-nouns>","1","0"
"343055","1","2016-08-16 09:33:37","4","494","<questions><phrase-usage>","1",""
"343057","1","2016-08-16 09:43:38","-1","439","<parts-of-speech>","1",""
"343059","1","2016-08-16 10:56:24","1","1076","<grammar>","2",""
"343064","1","2016-08-16 11:31:15","2","968","<etymology><history>","1",""
"343070","1","2016-08-16 12:06:09","6","10677","<meaning><differences><meaning-in-context><synonyms><equivalence>","6","1"
"343071","1","2016-08-16 12:23:06","1","19832","<grammar><grammaticality>","2",""
"343074","1","2016-08-16 12:30:43","56","17834","<meaning><synonyms><british-english><international>","9","1"
"343080","1","2016-08-16 13:51:41","9","4360","<meaning><etymology><idioms>","1","2"
"343084","1","2016-08-16 14:50:42","37","10095","<single-word-requests><adjectives><analogy>","8","1"
"343086","1","2016-08-16 14:57:12","0","430","<nouns><adjectives><compound-adjectives>","1",""
"343088","1","2016-08-16 15:10:41","2","5302","<meaning><word-usage>","1",""
"343089","1","2016-08-16 15:15:05","2","141","<meaning>","2",""
"343114","1","2016-08-16 17:26:07","17","6116","<single-word-requests>","10",""
"343129","1","2016-08-16 18:09:15","0","7847","<single-word-requests><kinship-terms>","2",""
"343133","1","2016-08-16 18:23:31","2","202","<pronunciation><phonetics>","0",""
"343134","1","2016-08-16 18:43:41","13","4985","<quotes><idiom-meaning>","1","1"
"343152","1","2016-08-16 20:49:46","-2","184","<word-choice><terminology>","1",""
"343156","1","2016-08-16 21:04:42","0","183","<single-word-requests><synonyms>","2",""
"343159","1","2016-08-16 21:31:38","5","1839","<single-word-requests><verbs>","3",""
"343162","1","2016-08-16 21:42:07","1","141","<meaning><idiom-requests><translation><expression-requests>","3",""
"343163","1","2016-08-16 21:45:53","0","287","<meaning><etymology><meaning-in-context><synonyms><ambiguity>","1",""
"343168","1","2016-08-16 22:22:25","1","1059","<ambiguity>","2",""
"343169","1","2016-08-16 22:28:29","2","39","<verbs><american-english><terminology>","0",""
"343171","1","2016-08-16 23:00:53","6","1880","<american-english><pronunciation><pronunciation-vs-spelling>","3","0"
"343172","1","2016-08-16 23:06:11","0","177","<single-word-requests><adjectives>","1",""
"343176","1","2016-08-16 23:17:21","1","699","<grammar><conjunctions>","1","1"
"343177","1","2016-08-16 23:18:10","0","3915","<punctuation><titles>","2",""
"343179","1","2016-08-16 23:29:57","0","31","<grammaticality><word-usage>","0",""
"343190","1","2016-08-17 01:39:24","2","776","<prepositions>","1",""
"343194","1","2016-08-17 02:49:43","-2","411","<sentence><syntactic-analysis>","1",""
"343195","1","2016-08-17 02:56:02","1","5489","<past-tense><do>","0",""
"343196","1","2016-08-17 02:56:44","1","951","<etymology><word-usage>","2",""
"343205","1","2016-08-17 04:33:59","6","884","<slang><names><diminutives>","3","1"
"343206","1","2016-08-17 04:37:52","1","11962","<single-word-requests><phrase-requests>","3",""
"343207","1","2016-08-17 05:00:33","2","1925","<etymology>","1",""
"343238","1","2016-08-17 09:12:27","0","59","<single-word-requests><phrase-requests>","1",""
"343239","1","2016-08-17 09:31:20","3","396","<phrase-requests><terminology>","4",""
"343244","1","2016-08-17 10:14:34","0","174","<punctuation><commas><parentheses><parenthetical-commas>","1","0"
"343245","1","2016-08-17 10:39:29","6","4922","<single-word-requests>","13","1"
"343248","1","2016-08-17 10:43:48","3","115","<grammar>","2",""
"343253","1","2016-08-17 11:07:39","7","1585","<verbs><meaning-in-context>","2","1"
"343257","1","2016-08-17 11:42:37","5","138","<sentence-patterns>","1","1"
"343265","1","2016-08-17 12:41:42","2","276","<meaning><meaning-in-context>","1",""
"343274","1","2016-08-17 13:53:26","-1","99","<intonation>","1","1"
"343276","1","2016-08-17 14:02:28","47","17929","<single-word-requests>","4","5"
"343281","1","2016-08-17 14:18:17","2","649","<single-word-requests><phrase-requests><synonyms><connotation>","5","1"
"343284","1","2016-08-17 14:30:13","1","1373","<nouns>","1","1"
"343285","1","2016-08-17 14:31:03","3","1161","<meaning><expressions>","1",""
"343288","1","2016-08-17 14:43:46","0","170","<phrases><commas>","1",""
"343290","1","2016-08-17 15:01:29","1","238","<phrase-usage><collocation><descriptive-grammar>","1",""
"343301","1","2016-08-17 15:46:36","0","1724","<meaning><grammar><phrase-usage>","2",""
"343306","1","2016-08-17 16:09:52","0","263","<word-usage><differences><synonyms><usage><equivalence>","1",""
"343310","1","2016-08-17 16:33:07","0","7696","<nouns><grammatical-number><suffixes>","1",""
"343313","1","2016-08-17 17:08:09","1","341","<grammar><grammatical-number>","2",""
"343315","1","2016-08-17 17:27:47","-2","1039","<grammar><syntactic-analysis><paragraphs>","1",""
"343316","1","2016-08-17 17:29:52","-1","1379","<meaning><prepositions>","4",""
"343326","1","2016-08-17 17:48:47","13","1697","<punctuation><sentence><syntactic-analysis><period><is-it-a-sentence>","3","3"
"343327","1","2016-08-17 18:05:26","4","758","<single-word-requests><phrase-requests>","3",""
"343330","1","2016-08-17 18:32:49","1","3358","<word-usage><diction>","1",""
"343345","1","2016-08-17 19:26:03","0","487","<grammar><conjunction-reduction>","2","1"
"343362","1","2016-08-17 22:03:32","2","950","<prepositions><articles><possessives><definite-articles><saxon-genitive>","1",""
"343367","1","2016-08-17 22:54:00","3","1149","<etymology><orthography><spacing>","5","1"
"343370","1","2016-08-17 23:07:03","0","291","<terminology>","1","1"
"343371","1","2016-08-17 23:17:47","2","708","<verbs><collocation>","2",""
"343379","1","2016-08-18 00:13:41","5","2022","<single-word-requests><phrase-requests>","2",""
"343380","1","2016-08-18 00:17:27","1","160","<meaning><single-word-requests><word-choice><word-usage>","2",""
"343390","1","2016-08-18 01:11:35","0","47","<meaning>","1",""
"343395","1","2016-08-18 01:34:42","4","6919","<differences>","3","1"
"343401","1","2016-08-18 03:05:09","2","301","<phrases><expressions><phrase-meaning><phrase-usage>","1",""
"343402","1","2016-08-18 03:18:02","4","1927","<meaning><usage>","5",""
"343407","1","2016-08-18 03:55:19","0","226","<expressions><phrase-requests><nouns><synonyms><epithet-requests>","4",""
"343410","1","2016-08-18 04:06:06","2","571","<word-usage><expressions><verbs><usage>","2",""
"343412","1","2016-08-18 04:19:24","-1","264","<syntactic-analysis><passive-voice>","1",""
"343432","1","2016-08-18 07:22:21","1","613","<meaning><expressions><sentence>","2","1"
"343436","1","2016-08-18 07:30:15","0","3849","<prepositions>","2",""
"343442","1","2016-08-18 07:57:03","-1","2449","<verbs><synonyms><usage>","6",""
"343451","1","2016-08-18 08:51:39","0","16858","<single-word-requests><phrases><phrase-requests>","3",""
"343469","1","2016-08-18 10:57:27","0","598","<meaning-in-context>","4",""
"343472","1","2016-08-18 11:32:27","0","3028","<finance>","3",""
"343477","1","2016-08-18 12:03:54","27","11220","<slang><cinema>","4","3"
"343496","1","2016-08-18 14:35:39","0","2768","<phrases>","4","1"
"343498","1","2016-08-18 15:07:22","2","9008","<meaning><verbs><adjectives><adverbs>","1",""
"343503","1","2016-08-18 15:30:50","2","1479","<punctuation><colon>","1",""
"343505","1","2016-08-18 15:49:02","0","191","<class-based-usage>","1",""
"343507","1","2016-08-18 16:05:30","0","608","<prepositional-phrases>","1",""
"343518","1","2016-08-18 16:59:02","2","1939","<grammar><articles>","3",""
"343525","1","2016-08-18 17:41:23","-1","142","<sentence>","2",""
"343528","1","2016-08-18 17:50:15","0","1019","<complex-sentences>","0",""
"343531","1","2016-08-18 17:58:19","2","3761","<word-usage>","1",""
"343539","1","2016-08-18 18:34:25","2","206","<phrases><popular-refrains>","1",""
"343541","1","2016-08-18 18:34:55","1","578","<meaning><usage><syntactic-analysis><redundancy>","2",""
"343544","1","2016-08-18 18:52:58","3","130","<meaning><terminology><ambiguity>","2","1"
"343549","1","2016-08-18 19:28:26","1","2110","<orthography><compounds>","1",""
"343552","1","2016-08-18 19:49:05","6","3309","<single-word-requests><nouns><adjectives><compounds>","2","2"
"343566","1","2016-08-18 22:08:25","2","3321","<meaning><meaning-in-context>","1",""
"343572","1","2016-08-18 23:22:58","0","578","<phrases><modifiers>","2",""
"343581","1","2016-08-19 00:15:42","2","538","<meaning>","1",""
"343584","1","2016-08-19 01:06:08","0","9672","<latin><greek><roots>","5","3"
"343585","1","2016-08-19 01:20:38","0","73","<american-english>","0",""
"343592","1","2016-08-19 02:32:22","1","180","<prepositions>","2",""
"343599","1","2016-08-19 04:12:39","-1","10780","<word-choice><articles>","2",""
"343608","1","2016-08-19 06:05:54","0","520","<meaning><terminology><pronunciation><phonology><stress>","2","1"
"343610","1","2016-08-19 06:35:33","0","64","<lists>","1",""
"343612","1","2016-08-19 06:35:45","1","149","<meaning><single-word-requests><adjectives>","1",""
"343627","1","2016-08-19 09:05:14","9","338","<pronouns><personal-pronouns><reflexives>","1","1"
"343634","1","2016-08-19 10:30:26","4","7369","<single-word-requests>","4","1"
"343635","1","2016-08-19 10:39:30","2","135","<nouns><quantifiers><parts-of-speech>","1",""
"343640","1","2016-08-19 11:27:25","0","3346","<capitalization>","2",""
"343641","1","2016-08-19 11:34:00","13","77331","<grammaticality><grammatical-number><verb-agreement><descriptive-grammar><style-manuals>","3","3"
"343644","1","2016-08-19 11:57:27","17","22733","<meaning><etymology>","4","1"
"343646","1","2016-08-19 12:06:19","12","776","<meaning><latin><reference>","2",""
"343647","1","2016-08-19 12:09:32","0","20416","<meaning><expressions>","1","1"
"343649","1","2016-08-19 12:37:52","2","1838","<word-choice>","1","1"
"343653","1","2016-08-19 12:56:42","1","1304","<grammar><verbs><nouns><apostrophe>","1","1"
"343655","1","2016-08-19 13:13:24","1","186","<meaning><word-choice><word-usage><vocabulary><concept>","1",""
"343656","1","2016-08-19 13:26:19","1","132","<punctuation><syntactic-analysis>","1",""
"343668","1","2016-08-19 14:14:13","4","1699","<etymology><metaphors>","1",""
"343669","1","2016-08-19 14:16:36","2","178","<usage>","2",""
"343672","1","2016-08-19 14:38:52","2","982","<word-choice>","1",""
"343677","1","2016-08-19 15:12:54","0","359","<literature><books>","1","0"
"343679","1","2016-08-19 15:20:29","2","16931","<single-word-requests><nouns>","2",""
